algorithm,snr_db,trial,detected,n_candidates,threshold
tfmf_2block_k4,-1,5,1,16,12.898365020751953
tfmf_2block_k7,-1,5,1,8,12.898113250732422
sq_det,-1,6,0,0,3.4031667709350586
tfmf_1block,-1,6,0,9,12.746935844421387
tfmf_2block,-1,6,0,9,12.793116569519043
tfmf_2block_k2,-1,6,0,16,12.832636833190918
tfmf_2block_k4,-1,6,1,20,12.898365020751953
tfmf_2block_k7,-1,6,1,20,12.898113250732422
sq_det,-1,7,0,1,3.4031667709350586
tfmf_1block,-1,7,0,10,12.746935844421387
tfmf_2block,-1,7,0,8,12.793116569519043
tfmf_2block_k2,-1,7,0,8,12.832636833190918
tfmf_2block_k4,-1,7,0,5,12.898365020751953
tfmf_2block_k7,-1,7,0,5,12.898113250732422
sq_det,-1,8,0,1,3.4031667709350586
tfmf_1block,-1,8,1,15,12.746935844421387
tfmf_2block,-1,8,0,10,12.793116569519043
tfmf_2block_k2,-1,8,0,12,12.832636833190918
tfmf_2block_k4,-1,8,0,9,12.898365020751953
tfmf_2block_k7,-1,8,0,4,12.898113250732422
sq_det,-1,9,0,0,3.4031667709350586
tfmf_1block,-1,9,0,14,12.746935844421387
tfmf_2block,-1,9,0,8,12.793116569519043
tfmf_2block_k2,-1,9,0,9,12.832636833190918
tfmf_2block_k4,-1,9,1,9,12.898365020751953
tfmf_2block_k7,-1,9,0,11,12.898113250732422
sq_det,-1,10,0,0,3.4031667709350586
tfmf_1block,-1,10,0,15,12.746935844421387
tfmf_2block,-1,10,1,15,12.793116569519043
tfmf_2block_k2,-1,10,1,7,12.832636833190918
tfmf_2block_k4,-1,10,0,4,12.898365020751953
tfmf_2block_k7,-1,10,0,7,12.898113250732422
sq_det,-1,11,0,0,3.4031667709350586
tfmf_1block,-1,11,0,13,12.746935844421387
tfmf_2block,-1,11,0,7,12.793116569519043
tfmf_2block_k2,-1,11,1,11,12.832636833190918
tfmf_2block_k4,-1,11,0,7,12.898365020751953
tfmf_2block_k7,-1,11,0,8,12.898113250732422
sq_det,-1,12,1,1,3.4031667709350586
tfmf_1block,-1,12,1,21,12.746935844421387
tfmf_2block,-1,12,1,8,12.793116569519043
tfmf_2block_k2,-1,12,0,13,12.832636833190918
tfmf_2block_k4,-1,12,1,15,12.898365020751953
tfmf_2block_k7,-1,12,0,12,12.898113250732422
sq_det,-1,13,0,0,3.4031667709350586
tfmf_1block,-1,13,0,14,12.746935844421387
tfmf_2block,-1,13,0,18,12.793116569519043
tfmf_2block_k2,-1,13,0,11,12.832636833190918
tfmf_2block_k4,-1,13,0,9,12.898365020751953
tfmf_2block_k7,-1,13,0,6,12.898113250732422
sq_det,-1,14,0,0,3.4031667709350586
tfmf_1block,-1,14,0,16,12.746935844421387
tfmf_2block,-1,14,0,13,12.793116569519043
tfmf_2block_k2,-1,14,0,18,12.832636833190918
tfmf_2block_k4,-1,14,1,8,12.898365020751953
tfmf_2block_k7,-1,14,1,12,12.898113250732422
sq_det,-1,15,0,0,3.4031667709350586
tfmf_1block,-1,15,0,9,12.746935844421387
tfmf_2block,-1,15,0,9,12.793116569519043
tfmf_2block_k2,-1,15,1,12,12.832636833190918
tfmf_2block_k4,-1,15,1,17,12.898365020751953
tfmf_2block_k7,-1,15,0,9,12.898113250732422
sq_det,-1,16,0,0,3.4031667709350586
tfmf_1block,-1,16,0,11,12.746935844421387
tfmf_2block,-1,16,0,12,12.793116569519043
tfmf_2block_k2,-1,16,1,12,12.832636833190918
tfmf_2block_k4,-1,16,0,9,12.898365020751953
tfmf_2block_k7,-1,16,0,7,12.898113250732422
sq_det,-1,17,0,0,3.4031667709350586
tfmf_1block,-1,17,0,8,12.746935844421387
tfmf_2block,-1,17,0,7,12.793116569519043
tfmf_2block_k2,-1,17,1,11,12.832636833190918
tfmf_2block_k4,-1,17,0,5,12.898365020751953
tfmf_2block_k7,-1,17,0,7,12.898113250732422
sq_det,-1,18,0,0,3.4031667709350586
tfmf_1block,-1,18,0,19,12.746935844421387
tfmf_2block,-1,18,0,15,12.793116569519043
tfmf_2block_k2,-1,18,1,17,12.832636833190918
tfmf_2block_k4,-1,18,1,12,12.898365020751953
tfmf_2block_k7,-1,18,1,12,12.898113250732422
sq_det,-1,19,0,0,3.4031667709350586
tfmf_1block,-1,19,0,7,12.746935844421387
tfmf_2block,-1,19,0,11,12.793116569519043
tfmf_2block_k2,-1,19,1,16,12.832636833190918
tfmf_2block_k4,-1,19,1,27,12.898365020751953
tfmf_2block_k7,-1,19,1,18,12.898113250732422
sq_det,-1,20,0,0,3.4031667709350586
tfmf_1block,-1,20,0,14,12.746935844421387
tfmf_2block,-1,20,0,13,12.793116569519043
tfmf_2block_k2,-1,20,1,13,12.832636833190918
tfmf_2block_k4,-1,20,1,6,12.898365020751953
tfmf_2block_k7,-1,20,1,11,12.898113250732422
sq_det,-1,21,0,0,3.4031667709350586
tfmf_1block,-1,21,1,13,12.746935844421387
tfmf_2block,-1,21,0,14,12.793116569519043
tfmf_2block_k2,-1,21,0,8,12.832636833190918
tfmf_2block_k4,-1,21,1,11,12.898365020751953
tfmf_2block_k7,-1,21,0,7,12.898113250732422
sq_det,-1,22,0,0,3.4031667709350586
tfmf_1block,-1,22,0,19,12.746935844421387
tfmf_2block,-1,22,0,15,12.793116569519043
tfmf_2block_k2,-1,22,1,19,12.832636833190918
tfmf_2block_k4,-1,22,0,10,12.898365020751953
tfmf_2block_k7,-1,22,0,9,12.898113250732422
sq_det,-1,23,0,0,3.4031667709350586
tfmf_1block,-1,23,1,17,12.746935844421387
tfmf_2block,-1,23,1,12,12.793116569519043
tfmf_2block_k2,-1,23,1,8,12.832636833190918
tfmf_2block_k4,-1,23,0,6,12.898365020751953
tfmf_2block_k7,-1,23,0,13,12.898113250732422
sq_det,-1,24,0,0,3.4031667709350586
tfmf_1block,-1,24,0,11,12.746935844421387
tfmf_2block,-1,24,0,12,12.793116569519043
tfmf_2block_k2,-1,24,0,9,12.832636833190918
tfmf_2block_k4,-1,24,0,8,12.898365020751953
tfmf_2block_k7,-1,24,0,3,12.898113250732422
sq_det,-1,25,1,1,3.4031667709350586
tfmf_1block,-1,25,0,14,12.746935844421387
tfmf_2block,-1,25,0,12,12.793116569519043
tfmf_2block_k2,-1,25,1,15,12.832636833190918
tfmf_2block_k4,-1,25,0,9,12.898365020751953
tfmf_2block_k7,-1,25,0,6,12.898113250732422
sq_det,-1,26,0,0,3.4031667709350586
tfmf_1block,-1,26,0,15,12.746935844421387
tfmf_2block,-1,26,0,13,12.793116569519043
tfmf_2block_k2,-1,26,0,12,12.832636833190918
tfmf_2block_k4,-1,26,0,5,12.898365020751953
tfmf_2block_k7,-1,26,0,5,12.898113250732422
sq_det,-1,27,0,0,3.4031667709350586
tfmf_1block,-1,27,0,13,12.746935844421387
tfmf_2block,-1,27,0,14,12.793116569519043
tfmf_2block_k2,-1,27,0,9,12.832636833190918
tfmf_2block_k4,-1,27,0,9,12.898365020751953
tfmf_2block_k7,-1,27,0,8,12.898113250732422
sq_det,-1,28,0,2,3.4031667709350586
tfmf_1block,-1,28,1,10,12.746935844421387
tfmf_2block,-1,28,0,9,12.793116569519043
tfmf_2block_k2,-1,28,0,13,12.832636833190918
tfmf_2block_k4,-1,28,0,10,12.898365020751953
tfmf_2block_k7,-1,28,0,8,12.898113250732422
sq_det,-1,29,0,0,3.4031667709350586
tfmf_1block,-1,29,1,14,12.746935844421387
tfmf_2block,-1,29,0,14,12.793116569519043
tfmf_2block_k2,-1,29,0,19,12.832636833190918
tfmf_2block_k4,-1,29,0,13,12.898365020751953
tfmf_2block_k7,-1,29,0,10,12.898113250732422
sq_det,-1,30,0,0,3.4031667709350586
tfmf_1block,-1,30,0,9,12.746935844421387
tfmf_2block,-1,30,0,17,12.793116569519043
tfmf_2block_k2,-1,30,0,9,12.832636833190918
tfmf_2block_k4,-1,30,0,7,12.898365020751953
tfmf_2block_k7,-1,30,0,7,12.898113250732422
sq_det,-1,31,1,2,3.4031667709350586
tfmf_1block,-1,31,1,11,12.746935844421387
tfmf_2block,-1,31,0,13,12.793116569519043
tfmf_2block_k2,-1,31,0,7,12.832636833190918
tfmf_2block_k4,-1,31,0,8,12.898365020751953
tfmf_2block_k7,-1,31,0,11,12.898113250732422
sq_det,-1,32,0,0,3.4031667709350586
tfmf_1block,-1,32,0,9,12.746935844421387
tfmf_2block,-1,32,0,9,12.793116569519043
tfmf_2block_k2,-1,32,1,10,12.832636833190918
tfmf_2block_k4,-1,32,0,12,12.898365020751953
tfmf_2block_k7,-1,32,0,10,12.898113250732422
sq_det,-1,33,0,0,3.4031667709350586
tfmf_1block,-1,33,0,20,12.746935844421387
tfmf_2block,-1,33,0,11,12.793116569519043
tfmf_2block_k2,-1,33,0,15,12.832636833190918
tfmf_2block_k4,-1,33,0,16,12.898365020751953
tfmf_2block_k7,-1,33,0,13,12.898113250732422
sq_det,-1,34,0,0,3.4031667709350586
tfmf_1block,-1,34,0,14,12.746935844421387
tfmf_2block,-1,34,0,10,12.793116569519043
tfmf_2block_k2,-1,34,1,11,12.832636833190918
tfmf_2block_k4,-1,34,0,11,12.898365020751953
tfmf_2block_k7,-1,34,0,3,12.898113250732422
sq_det,-1,35,0,0,3.4031667709350586
tfmf_1block,-1,35,0,19,12.746935844421387
tfmf_2block,-1,35,0,9,12.793116569519043
tfmf_2block_k2,-1,35,1,10,12.832636833190918
tfmf_2block_k4,-1,35,0,10,12.898365020751953
tfmf_2block_k7,-1,35,0,5,12.898113250732422
sq_det,-1,36,0,0,3.4031667709350586
tfmf_1block,-1,36,0,16,12.746935844421387
tfmf_2block,-1,36,0,15,12.793116569519043
tfmf_2block_k2,-1,36,0,12,12.832636833190918
tfmf_2block_k4,-1,36,1,16,12.898365020751953
tfmf_2block_k7,-1,36,1,17,12.898113250732422
sq_det,-1,37,1,4,3.4031667709350586
tfmf_1block,-1,37,0,14,12.746935844421387
tfmf_2block,-1,37,0,16,12.793116569519043
tfmf_2block_k2,-1,37,1,17,12.832636833190918
tfmf_2block_k4,-1,37,0,9,12.898365020751953
tfmf_2block_k7,-1,37,0,11,12.898113250732422
sq_det,-1,38,0,0,3.4031667709350586
tfmf_1block,-1,38,0,9,12.746935844421387
tfmf_2block,-1,38,1,19,12.793116569519043
tfmf_2block_k2,-1,38,0,17,12.832636833190918
tfmf_2block_k4,-1,38,0,11,12.898365020751953
tfmf_2block_k7,-1,38,0,6,12.898113250732422
sq_det,-1,39,0,1,3.4031667709350586
tfmf_1block,-1,39,0,13,12.746935844421387
tfmf_2block,-1,39,0,10,12.793116569519043
tfmf_2block_k2,-1,39,0,12,12.832636833190918
tfmf_2block_k4,-1,39,0,9,12.898365020751953
tfmf_2block_k7,-1,39,0,9,12.898113250732422
sq_det,-1,40,0,0,3.4031667709350586
tfmf_1block,-1,40,0,11,12.746935844421387
tfmf_2block,-1,40,0,11,12.793116569519043
tfmf_2block_k2,-1,40,0,14,12.832636833190918
tfmf_2block_k4,-1,40,0,4,12.898365020751953
tfmf_2block_k7,-1,40,0,10,12.898113250732422
sq_det,-1,41,1,2,3.4031667709350586
tfmf_1block,-1,41,0,12,12.746935844421387
tfmf_2block,-1,41,0,9,12.793116569519043
tfmf_2block_k2,-1,41,0,10,12.832636833190918
tfmf_2block_k4,-1,41,0,7,12.898365020751953
tfmf_2block_k7,-1,41,0,7,12.898113250732422
sq_det,-1,42,0,0,3.4031667709350586
tfmf_1block,-1,42,0,10,12.746935844421387
tfmf_2block,-1,42,0,8,12.793116569519043
tfmf_2block_k2,-1,42,1,8,12.832636833190918
tfmf_2block_k4,-1,42,1,11,12.898365020751953
tfmf_2block_k7,-1,42,0,4,12.898113250732422
sq_det,-1,43,0,1,3.4031667709350586
tfmf_1block,-1,43,0,15,12.746935844421387
tfmf_2block,-1,43,0,14,12.793116569519043
tfmf_2block_k2,-1,43,1,11,12.832636833190918
tfmf_2block_k4,-1,43,1,11,12.898365020751953
tfmf_2block_k7,-1,43,0,6,12.898113250732422
sq_det,-1,44,0,0,3.4031667709350586
tfmf_1block,-1,44,1,9,12.746935844421387
tfmf_2block,-1,44,0,12,12.793116569519043
tfmf_2block_k2,-1,44,1,16,12.832636833190918
tfmf_2block_k4,-1,44,1,11,12.898365020751953
tfmf_2block_k7,-1,44,0,9,12.898113250732422
sq_det,-1,45,0,0,3.4031667709350586
tfmf_1block,-1,45,0,11,12.746935844421387
tfmf_2block,-1,45,0,9,12.793116569519043
tfmf_2block_k2,-1,45,1,16,12.832636833190918
tfmf_2block_k4,-1,45,0,14,12.898365020751953
tfmf_2block_k7,-1,45,0,18,12.898113250732422
sq_det,-1,46,1,2,3.4031667709350586
tfmf_1block,-1,46,0,13,12.746935844421387
tfmf_2block,-1,46,1,9,12.793116569519043
tfmf_2block_k2,-1,46,1,6,12.832636833190918
tfmf_2block_k4,-1,46,1,10,12.898365020751953
tfmf_2block_k7,-1,46,0,11,12.898113250732422
sq_det,-1,47,0,0,3.4031667709350586
tfmf_1block,-1,47,0,9,12.746935844421387
tfmf_2block,-1,47,0,11,12.793116569519043
tfmf_2block_k2,-1,47,1,15,12.832636833190918
tfmf_2block_k4,-1,47,0,6,12.898365020751953
tfmf_2block_k7,-1,47,0,6,12.898113250732422
sq_det,-1,48,0,0,3.4031667709350586
tfmf_1block,-1,48,0,10,12.746935844421387
tfmf_2block,-1,48,0,16,12.793116569519043
tfmf_2block_k2,-1,48,0,12,12.832636833190918
tfmf_2block_k4,-1,48,1,18,12.898365020751953
tfmf_2block_k7,-1,48,1,12,12.898113250732422
sq_det,-1,49,0,1,3.4031667709350586
tfmf_1block,-1,49,0,6,12.746935844421387
tfmf_2block,-1,49,1,13,12.793116569519043
tfmf_2block_k2,-1,49,1,14,12.832636833190918
tfmf_2block_k4,-1,49,1,15,12.898365020751953
tfmf_2block_k7,-1,49,0,4,12.898113250732422
sq_det,0,0,0,0,3.4031667709350586
tfmf_1block,0,0,1,11,12.746935844421387
tfmf_2block,0,0,0,14,12.793116569519043
tfmf_2block_k2,0,0,0,18,12.832636833190918
tfmf_2block_k4,0,0,0,11,12.898365020751953
tfmf_2block_k7,0,0,0,9,12.898113250732422
sq_det,0,1,0,0,3.4031667709350586
tfmf_1block,0,1,0,9,12.746935844421387
tfmf_2block,0,1,0,13,12.793116569519043
tfmf_2block_k2,0,1,1,21,12.832636833190918
tfmf_2block_k4,0,1,1,11,12.898365020751953
tfmf_2block_k7,0,1,0,9,12.898113250732422
sq_det,0,2,0,0,3.4031667709350586
tfmf_1block,0,2,0,10,12.746935844421387
tfmf_2block,0,2,0,9,12.793116569519043
tfmf_2block_k2,0,2,0,7,12.832636833190918
tfmf_2block_k4,0,2,1,13,12.898365020751953
tfmf_2block_k7,0,2,1,10,12.898113250732422
sq_det,0,3,1,2,3.4031667709350586
tfmf_1block,0,3,0,6,12.746935844421387
tfmf_2block,0,3,0,10,12.793116569519043
tfmf_2block_k2,0,3,0,6,12.832636833190918
tfmf_2block_k4,0,3,1,19,12.898365020751953
tfmf_2block_k7,0,3,0,10,12.898113250732422
sq_det,0,4,1,1,3.4031667709350586
tfmf_1block,0,4,1,12,12.746935844421387
tfmf_2block,0,4,1,11,12.793116569519043
tfmf_2block_k2,0,4,1,12,12.832636833190918
tfmf_2block_k4,0,4,1,12,12.898365020751953
tfmf_2block_k7,0,4,0,9,12.898113250732422
sq_det,0,5,0,0,3.4031667709350586
tfmf_1block,0,5,0,19,12.746935844421387
tfmf_2block,0,5,0,5,12.793116569519043
tfmf_2block_k2,0,5,1,12,12.832636833190918
tfmf_2block_k4,0,5,1,11,12.898365020751953
tfmf_2block_k7,0,5,0,11,12.898113250732422
sq_det,0,6,0,1,3.4031667709350586
tfmf_1block,0,6,1,13,12.746935844421387
tfmf_2block,0,6,1,11,12.793116569519043
tfmf_2block_k2,0,6,1,8,12.832636833190918
tfmf_2block_k4,0,6,1,15,12.898365020751953
tfmf_2block_k7,0,6,0,8,12.898113250732422
sq_det,0,7,0,0,3.4031667709350586
tfmf_1block,0,7,0,5,12.746935844421387
tfmf_2block,0,7,0,13,12.793116569519043
tfmf_2block_k2,0,7,0,12,12.832636833190918
tfmf_2block_k4,0,7,0,9,12.898365020751953
tfmf_2block_k7,0,7,1,7,12.898113250732422
sq_det,0,8,0,0,3.4031667709350586
tfmf_1block,0,8,0,8,12.746935844421387
tfmf_2block,0,8,0,7,12.793116569519043
tfmf_2block_k2,0,8,1,21,12.832636833190918
tfmf_2block_k4,0,8,1,18,12.898365020751953
tfmf_2block_k7,0,8,1,9,12.898113250732422
sq_det,0,9,0,0,3.4031667709350586
tfmf_1block,0,9,0,17,12.746935844421387
tfmf_2block,0,9,0,12,12.793116569519043
tfmf_2block_k2,0,9,0,20,12.832636833190918
tfmf_2block_k4,0,9,0,15,12.898365020751953
tfmf_2block_k7,0,9,0,12,12.898113250732422
sq_det,0,10,0,0,3.4031667709350586
tfmf_1block,0,10,1,22,12.746935844421387
tfmf_2block,0,10,1,17,12.793116569519043
tfmf_2block_k2,0,10,1,15,12.832636833190918
tfmf_2block_k4,0,10,0,12,12.898365020751953
tfmf_2block_k7,0,10,0,4,12.898113250732422
sq_det,0,11,1,1,3.4031667709350586
tfmf_1block,0,11,1,18,12.746935844421387
tfmf_2block,0,11,0,14,12.793116569519043
tfmf_2block_k2,0,11,1,15,12.832636833190918
tfmf_2block_k4,0,11,1,14,12.898365020751953
tfmf_2block_k7,0,11,1,14,12.898113250732422
sq_det,0,12,1,4,3.4031667709350586
tfmf_1block,0,12,0,14,12.746935844421387
tfmf_2block,0,12,1,10,12.793116569519043
tfmf_2block_k2,0,12,1,15,12.832636833190918
tfmf_2block_k4,0,12,1,18,12.898365020751953
tfmf_2block_k7,0,12,0,12,12.898113250732422
sq_det,0,13,0,1,3.4031667709350586
tfmf_1block,0,13,0,18,12.746935844421387
tfmf_2block,0,13,0,17,12.793116569519043
tfmf_2block_k2,0,13,0,18,12.832636833190918
tfmf_2block_k4,0,13,0,16,12.898365020751953
tfmf_2block_k7,0,13,0,4,12.898113250732422
sq_det,0,14,0,0,3.4031667709350586
tfmf_1block,0,14,1,12,12.746935844421387
tfmf_2block,0,14,1,13,12.793116569519043
tfmf_2block_k2,0,14,1,15,12.832636833190918
tfmf_2block_k4,0,14,1,16,12.898365020751953
tfmf_2block_k7,0,14,1,11,12.898113250732422
sq_det,0,15,0,1,3.4031667709350586
tfmf_1block,0,15,0,12,12.746935844421387
tfmf_2block,0,15,1,10,12.793116569519043
tfmf_2block_k2,0,15,1,14,12.832636833190918
tfmf_2block_k4,0,15,1,14,12.898365020751953
tfmf_2block_k7,0,15,1,13,12.898113250732422
sq_det,0,16,0,0,3.4031667709350586
tfmf_1block,0,16,0,15,12.746935844421387
tfmf_2block,0,16,0,14,12.793116569519043
tfmf_2block_k2,0,16,0,10,12.832636833190918
tfmf_2block_k4,0,16,0,18,12.898365020751953
tfmf_2block_k7,0,16,0,8,12.898113250732422
sq_det,0,17,0,1,3.4031667709350586
tfmf_1block,0,17,0,12,12.746935844421387
tfmf_2block,0,17,0,14,12.793116569519043
tfmf_2block_k2,0,17,0,11,12.832636833190918
tfmf_2block_k4,0,17,0,10,12.898365020751953
tfmf_2block_k7,0,17,0,4,12.898113250732422
sq_det,0,18,1,4,3.4031667709350586
tfmf_1block,0,18,0,14,12.746935844421387
tfmf_2block,0,18,0,9,12.793116569519043
tfmf_2block_k2,0,18,1,12,12.832636833190918
tfmf_2block_k4,0,18,0,7,12.898365020751953
tfmf_2block_k7,0,18,0,9,12.898113250732422
sq_det,0,19,0,1,3.4031667709350586
tfmf_1block,0,19,1,10,12.746935844421387
tfmf_2block,0,19,0,13,12.793116569519043
tfmf_2block_k2,0,19,0,9,12.832636833190918
tfmf_2block_k4,0,19,0,13,12.898365020751953
tfmf_2block_k7,0,19,0,6,12.898113250732422
sq_det,0,20,1,3,3.4031667709350586
tfmf_1block,0,20,0,11,12.746935844421387
tfmf_2block,0,20,0,10,12.793116569519043
tfmf_2block_k2,0,20,1,24,12.832636833190918
tfmf_2block_k4,0,20,1,23,12.898365020751953
tfmf_2block_k7,0,20,1,12,12.898113250732422
sq_det,0,21,0,1,3.4031667709350586
tfmf_1block,0,21,1,19,12.746935844421387
tfmf_2block,0,21,1,18,12.793116569519043
tfmf_2block_k2,0,21,0,14,12.832636833190918
tfmf_2block_k4,0,21,0,8,12.898365020751953
tfmf_2block_k7,0,21,0,13,12.898113250732422
sq_det,0,22,0,0,3.4031667709350586
tfmf_1block,0,22,0,9,12.746935844421387
tfmf_2block,0,22,0,8,12.793116569519043
tfmf_2block_k2,0,22,0,22,12.832636833190918
tfmf_2block_k4,0,22,1,15,12.898365020751953
tfmf_2block_k7,0,22,0,11,12.898113250732422
sq_det,0,23,0,0,3.4031667709350586
tfmf_1block,0,23,0,13,12.746935844421387
tfmf_2block,0,23,0,11,12.793116569519043
tfmf_2block_k2,0,23,1,15,12.832636833190918
tfmf_2block_k4,0,23,1,12,12.898365020751953
tfmf_2block_k7,0,23,1,20,12.898113250732422
sq_det,0,24,0,0,3.4031667709350586
tfmf_1block,0,24,1,15,12.746935844421387
tfmf_2block,0,24,0,19,12.793116569519043
tfmf_2block_k2,0,24,1,13,12.832636833190918
tfmf_2block_k4,0,24,1,18,12.898365020751953
tfmf_2block_k7,0,24,0,7,12.898113250732422
sq_det,0,25,1,1,3.4031667709350586
tfmf_1block,0,25,1,12,12.746935844421387
tfmf_2block,0,25,1,11,12.793116569519043
tfmf_2block_k2,0,25,1,22,12.832636833190918
tfmf_2block_k4,0,25,1,18,12.898365020751953
tfmf_2block_k7,0,25,0,11,12.898113250732422
sq_det,0,26,1,2,3.4031667709350586
tfmf_1block,0,26,1,5,12.746935844421387
tfmf_2block,0,26,0,14,12.793116569519043
tfmf_2block_k2,0,26,0,15,12.832636833190918
tfmf_2block_k4,0,26,1,16,12.898365020751953
tfmf_2block_k7,0,26,0,6,12.898113250732422
sq_det,0,27,0,0,3.4031667709350586
tfmf_1block,0,27,0,9,12.746935844421387
tfmf_2block,0,27,0,9,12.793116569519043
tfmf_2block_k2,0,27,1,11,12.832636833190918
tfmf_2block_k4,0,27,0,8,12.898365020751953
tfmf_2block_k7,0,27,0,18,12.898113250732422
sq_det,0,28,0,0,3.4031667709350586
tfmf_1block,0,28,0,12,12.746935844421387
tfmf_2block,0,28,1,7,12.793116569519043
tfmf_2block_k2,0,28,1,15,12.832636833190918
tfmf_2block_k4,0,28,1,12,12.898365020751953
tfmf_2block_k7,0,28,1,11,12.898113250732422
sq_det,0,29,0,0,3.4031667709350586
tfmf_1block,0,29,0,9,12.746935844421387
tfmf_2block,0,29,0,8,12.793116569519043
tfmf_2block_k2,0,29,1,11,12.832636833190918
tfmf_2block_k4,0,29,1,9,12.898365020751953
tfmf_2block_k7,0,29,0,7,12.898113250732422
sq_det,0,30,0,0,3.4031667709350586
tfmf_1block,0,30,0,7,12.746935844421387
tfmf_2block,0,30,0,11,12.793116569519043
tfmf_2block_k2,0,30,0,12,12.832636833190918
tfmf_2block_k4,0,30,1,12,12.898365020751953
tfmf_2block_k7,0,30,0,9,12.898113250732422
sq_det,0,31,1,3,3.4031667709350586
tfmf_1block,0,31,1,18,12.746935844421387
tfmf_2block,0,31,0,12,12.793116569519043
tfmf_2block_k2,0,31,1,24,12.832636833190918
tfmf_2block_k4,0,31,0,15,12.898365020751953
tfmf_2block_k7,0,31,0,10,12.898113250732422
sq_det,0,32,1,3,3.4031667709350586
tfmf_1block,0,32,0,11,12.746935844421387
tfmf_2block,0,32,0,15,12.793116569519043
tfmf_2block_k2,0,32,1,23,12.832636833190918
tfmf_2block_k4,0,32,1,23,12.898365020751953
tfmf_2block_k7,0,32,0,9,12.898113250732422
sq_det,0,33,0,0,3.4031667709350586
tfmf_1block,0,33,1,10,12.746935844421387
tfmf_2block,0,33,1,16,12.793116569519043
tfmf_2block_k2,0,33,1,17,12.832636833190918
tfmf_2block_k4,0,33,1,13,12.898365020751953
tfmf_2block_k7,0,33,1,13,12.898113250732422
sq_det,0,34,0,0,3.4031667709350586
tfmf_1block,0,34,0,17,12.746935844421387
tfmf_2block,0,34,0,12,12.793116569519043
tfmf_2block_k2,0,34,0,12,12.832636833190918
tfmf_2block_k4,0,34,1,12,12.898365020751953
tfmf_2block_k7,0,34,1,10,12.898113250732422
sq_det,0,35,0,0,3.4031667709350586
tfmf_1block,0,35,1,10,12.746935844421387
tfmf_2block,0,35,1,19,12.793116569519043
tfmf_2block_k2,0,35,1,19,12.832636833190918
tfmf_2block_k4,0,35,1,14,12.898365020751953
tfmf_2block_k7,0,35,1,19,12.898113250732422
sq_det,0,36,0,0,3.4031667709350586
tfmf_1block,0,36,0,16,12.746935844421387
tfmf_2block,0,36,0,12,12.793116569519043
tfmf_2block_k2,0,36,0,14,12.832636833190918
tfmf_2block_k4,0,36,0,7,12.898365020751953
tfmf_2block_k7,0,36,0,8,12.898113250732422
sq_det,0,37,1,1,3.4031667709350586
tfmf_1block,0,37,0,16,12.746935844421387
tfmf_2block,0,37,0,15,12.793116569519043
tfmf_2block_k2,0,37,0,11,12.832636833190918
tfmf_2block_k4,0,37,0,7,12.898365020751953
tfmf_2block_k7,0,37,0,8,12.898113250732422
sq_det,0,38,1,1,3.4031667709350586
tfmf_1block,0,38,0,15,12.746935844421387
tfmf_2block,0,38,1,10,12.793116569519043
tfmf_2block_k2,0,38,1,20,12.832636833190918
tfmf_2block_k4,0,38,1,21,12.898365020751953
tfmf_2block_k7,0,38,1,24,12.898113250732422
sq_det,0,39,0,0,3.4031667709350586
tfmf_1block,0,39,1,15,12.746935844421387
tfmf_2block,0,39,1,11,12.793116569519043
tfmf_2block_k2,0,39,1,15,12.832636833190918
tfmf_2block_k4,0,39,1,12,12.898365020751953
tfmf_2block_k7,0,39,1,11,12.898113250732422
sq_det,0,40,0,0,3.4031667709350586
tfmf_1block,0,40,0,9,12.746935844421387
tfmf_2block,0,40,0,10,12.793116569519043
tfmf_2block_k2,0,40,0,14,12.832636833190918
tfmf_2block_k4,0,40,0,6,12.898365020751953
tfmf_2block_k7,0,40,0,7,12.898113250732422
sq_det,0,41,0,0,3.4031667709350586
tfmf_1block,0,41,0,10,12.746935844421387
tfmf_2block,0,41,1,12,12.793116569519043
tfmf_2block_k2,0,41,1,10,12.832636833190918
tfmf_2block_k4,0,41,1,15,12.898365020751953
tfmf_2block_k7,0,41,1,7,12.898113250732422
sq_det,0,42,1,3,3.4031667709350586
